voltage [V],current [A],time [s]
-0.002775311,-3.300031e-05,52.1884
-0.002775788,-3.289951e-05,52.32947
-0.002775043,-3.280018e-05,52.4705
-0.002775431,-3.269923e-05,52.61155
-0.002774507,-3.259983e-05,52.75259
-0.002774149,-3.24991e-05,52.89364
-0.002773851,-3.239966e-05,53.0347
-0.002773494,-3.230032e-05,53.17575
-0.002773136,-3.219937e-05,53.3168
-0.002773225,-3.210006e-05,53.45785
-0.002772927,-3.199921e-05,53.59889
-0.002771646,-3.189991e-05,53.73993
-0.002771854,-3.180047e-05,53.88098
-0.002771854,-3.16994e-05,54.02203
-0.002770692,-3.16002e-05,54.16308
-0.002770662,-3.149922e-05,54.30413
-0.002770513,-3.139999e-05,54.4452
-0.002770692,-3.129897e-05,54.58624
-0.002769858,-3.119989e-05,54.7273
-0.002769798,-3.110053e-05,54.86836
-0.002768874,-3.099949e-05,55.0094
-0.002768874,-3.090009e-05,55.15044
-0.002768248,-3.079908e-05,55.29148
-0.002767891,-3.069993e-05,55.43254
-0.002767742,-3.060064e-05,55.5736
-0.002766877,-3.049966e-05,55.71466
-0.002767026,-3.040033e-05,55.85572
-0.002767503,-3.029946e-05,55.99679
-0.002765954,-3.02001e-05,56.13782
-0.002766371,-3.009882e-05,56.27887
-0.002765894,-2.999947e-05,56.41991
-0.002765119,-2.990033e-05,56.56096
-0.002764851,-2.979934e-05,56.702
-0.002764314,-2.970005e-05,56.84306
-0.002764136,-2.959906e-05,56.98412
-0.002764285,-2.949976e-05,57.12518
-0.002763271,-2.939893e-05,57.26622
-0.002763599,-2.929963e-05,57.40727
-0.002762526,-2.920027e-05,57.54831
-0.002762258,-2.909923e-05,57.68935
-0.002762616,-2.900009e-05,57.83038
-0.002762496,-2.889906e-05,57.97143
-0.002761453,-2.879971e-05,58.11249
-0.002761453,-2.870045e-05,58.25355
-0.002760828,-2.859961e-05,58.3946
-0.002760738,-2.850029e-05,58.53565
-0.002759725,-2.839914e-05,58.67671
-0.002760231,-2.829979e-05,58.81775
-0.002759367,-2.819877e-05,58.95879
-0.002758831,-2.80996e-05,59.09987
-0.002758473,-2.80003e-05,59.24092
-0.002758026,-2.789935e-05,59.38196
-0.002757698,-2.779999e-05,59.52301
-0.002757788,-2.769918e-05,59.66406
-0.002757877,-2.759985e-05,59.80511
-0.002757341,-2.750041e-05,59.94616
-0.002756774,-2.739941e-05,60.0872
-0.002756864,-2.730031e-05,60.22825
-0.002756089,-2.719928e-05,60.36928
-0.002755731,-2.710003e-05,60.51033
-0.002755493,-2.699897e-05,60.6514
-0.002755165,-2.689964e-05,60.79244
-0.002754569,-2.680044e-05,60.93348
-0.00275436,-2.669942e-05,61.07453
-0.002753884,-2.660022e-05,61.21559
-0.002753228,-2.649918e-05,61.35663
-0.002753258,-2.640006e-05,61.49766
-0.002752751,-2.629905e-05,61.63872
-0.002752542,-2.619976e-05,61.77979
-0.002752274,-2.61004e-05,61.92085
-0.002751619,-2.59996e-05,62.06191
-0.002751797,-2.590027e-05,62.20298
-0.00275141,-2.579927e-05,62.34402
-0.002751023,-2.569998e-05,62.48507
-0.002750576,-2.560086e-05,62.62611
-0.00274995,-2.549977e-05,62.76716
-0.002749473,-2.540046e-05,62.90821
-0.002749562,-2.529947e-05,63.04927
