voltage [V],current [A],time [s]
-0.002779156,-2.230033e-05,39.07093
-0.002778679,-2.219938e-05,39.21199
-0.002777785,-2.210024e-05,39.35303
-0.002777517,-2.199913e-05,39.49405
-0.00277698,-2.189989e-05,39.63512
-0.002776265,-2.180054e-05,39.77617
-0.00277552,-2.169973e-05,39.91721
-0.002775341,-2.160037e-05,40.05826
-0.002774835,-2.149919e-05,40.1993
-0.002774298,-2.139989e-05,40.34035
-0.002773196,-2.129888e-05,40.48139
-0.002772838,-2.11997e-05,40.62243
-0.002773017,-2.110039e-05,40.76349
-0.002771705,-2.099943e-05,40.90454
-0.002771407,-2.090012e-05,41.04558
-0.002770334,-2.07993e-05,41.18664
-0.002770543,-2.069998e-05,41.32771
-0.00276947,-2.060049e-05,41.46875
-0.002768874,-2.049953e-05,41.60978
-0.002768487,-2.040034e-05,41.75082
-0.002767712,-2.029937e-05,41.89188
-0.002767205,-2.020008e-05,42.03294
-0.002766639,-2.009909e-05,42.17399
-0.002765864,-1.999993e-05,42.31505
-0.002765536,-1.990049e-05,42.45608
-0.00276494,-1.97995e-05,42.59713
-0.002763897,-1.970032e-05,42.7382
-0.002763778,-1.959936e-05,42.87928
-0.002763093,-1.950024e-05,43.02032
-0.002762437,-1.940092e-05,43.16137
-0.002762049,-1.929997e-05,43.30243
-0.002760857,-1.920058e-05,43.44347
-0.002760857,-1.909977e-05,43.58452
-0.002760231,-1.900045e-05,43.72557
-0.002759814,-1.889943e-05,43.86662
-0.002759218,-1.880011e-05,44.00765
-0.002758771,-1.870094e-05,44.14872
-0.002758652,-1.859994e-05,44.28977
-0.002757549,-1.850055e-05,44.43083
-0.002757072,-1.839963e-05,44.57186
-0.002756327,-1.830028e-05,44.71291
-0.002755612,-1.819947e-05,44.85397
-0.002755374,-1.810011e-05,44.99502
-0.002754927,-1.800065e-05,45.13609
-0.002753913,-1.789969e-05,45.27713
-0.002753168,-1.780046e-05,45.41819
-0.002752781,-1.769947e-05,45.55925
-0.002752036,-1.760024e-05,45.7003
-0.002751172,-1.750092e-05,45.84137
-0.002751529,-1.740002e-05,45.98241
-0.002750486,-1.730074e-05,46.12346
-0.002749711,-1.719969e-05,46.26452
-0.002749592,-1.710026e-05,46.40558
-0.002748907,-1.699927e-05,46.54664
-0.00274846,-1.690016e-05,46.68768
-0.002747655,-1.680084e-05,46.82873
-0.002746999,-1.669987e-05,46.96978
-0.00274691,-1.660052e-05,47.11082
-0.002745748,-1.649967e-05,47.25187
-0.002745599,-1.640026e-05,47.39293
-0.002744526,-1.63006e-05,47.53398
-0.002744347,-1.619961e-05,47.67502
-0.002744228,-1.61005e-05,47.81606
-0.002743006,-1.599948e-05,47.95711
-0.002742678,-1.590027e-05,48.09816
-0.002741665,-1.579925e-05,48.23921
-0.002741516,-1.569986e-05,48.38026
-0.002740711,-1.56007e-05,48.52131
-0.002740115,-1.549971e-05,48.66236
-0.002739817,-1.540041e-05,48.80341
-0.002738833,-1.529936e-05,48.94447
-0.002738506,-1.520023e-05,49.0855
-0.002737939,-1.509924e-05,49.22655
-0.002737224,-1.499985e-05,49.36761
-0.002736568,-1.490055e-05,49.50867
-0.002736598,-1.479969e-05,49.64971
-0.002736568,-1.470036e-05,49.79076
-0.002735078,-1.459919e-05,49.9318
-0.002734184,-1.449985e-05,50.07286
-0.002733678,-1.440075e-05,50.21392
-0.002733707,-1.429969e-05,50.35497
-0.002732664,-1.420037e-05,50.49601
-0.002732754,-1.409939e-05,50.63707
-0.002732009,-1.400012e-05,50.7781
-0.002731025,-1.389925e-05,50.91916
-0.002730429,-1.37999e-05,51.06021
-0.002729684,-1.370056e-05,51.20126
-0.002729326,-1.359945e-05,51.3423
-0.002728671,-1.350034e-05,51.48333
-0.002727717,-1.339929e-05,51.62439
-0.002728283,-1.33e-05,51.76544
-0.002727091,-1.320065e-05,51.90649
-0.002726555,-1.309982e-05,52.04755
-0.00272581,-1.300051e-05,52.1886
-0.002725214,-1.289933e-05,52.32964
-0.002724677,-1.280011e-05,52.47071
-0.002723992,-1.269915e-05,52.61176
-0.002723336,-1.260005e-05,52.7528
-0.002722949,-1.250069e-05,52.89384
-0.002722025,-1.239977e-05,53.0349
-0.002721846,-1.230049e-05,53.17595
-0.002720773,-1.219953e-05,53.31699
-0.002720445,-1.210022e-05,53.45804
-0.002720058,-1.19992e-05,53.59908
-0.002718955,-1.189992e-05,53.74012
-0.002718836,-1.180073e-05,53.88118
-0.002718121,-1.169973e-05,54.02223
-0.002717644,-1.160047e-05,54.1633
-0.002716303,-1.14994e-05,54.30435
-0.002716213,-1.140009e-05,54.44541
-0.002716303,-1.130094e-05,54.58647
-0.002715051,-1.119993e-05,54.7275
-0.002714574,-1.110042e-05,54.86855
-0.00271377,-1.099943e-05,55.00958
-0.002712935,-1.090032e-05,55.15067
-0.002712399,-1.079924e-05,55.29172
-0.002712011,-1.069998e-05,55.43278
-0.002710968,-1.060069e-05,55.57382
-0.002710164,-1.049988e-05,55.71487
-0.002710402,-1.040049e-05,55.85594
-0.002709657,-1.029941e-05,55.99699
-0.002709001,-1.020015e-05,56.13805
-0.002708733,-1.010075e-05,56.27908
-0.002707154,-9.999931e-06,56.42014
-0.002706945,-9.900614e-06,56.56119
-0.002706587,-9.799653e-06,56.70226
-0.002705783,-9.700278e-06,56.84329
-0.002704769,-9.599418e-06,56.98434
-0.002704412,-9.500101e-06,57.12538
-0.002703488,-9.400348e-06,57.26644
-0.002702653,-9.299387e-06,57.40748
-0.002702355,-9.200288e-06,57.54852
-0.0027017,-9.099313e-06,57.68957
-0.002701223,-8.999996e-06,57.83064
-0.00270009,-8.89902e-06,57.97168
-0.002699196,-8.799892e-06,58.11273
-0.002698392,-8.700474e-06,58.25378
-0.002698362,-8.599483e-06,58.39483
-0.00269714,-8.500167e-06,58.53588
-0.002696306,-8.399191e-06,58.67693
-0.00269568,-8.29999e-06,58.81798
-0.002695382,-8.200717e-06,58.95902
-0.002693802,-8.099742e-06,59.10008
-0.002693534,-8.000308e-06,59.24113
-0.002692729,-7.899434e-06,59.38219
-0.002691716,-7.800161e-06,59.52324
-0.00269106,-7.698953e-06,59.66429
-0.002690256,-7.599636e-06,59.80533
-0.002690017,-7.500523e-06,59.94637
-0.002688825,-7.399489e-06,60.08742
-0.002687931,-7.30007e-06,60.22847
-0.002687931,-7.199167e-06,60.36953
-0.002686858,-7.099894e-06,60.51055
-0.002685666,-6.999035e-06,60.65162
-0.002683818,-6.899631e-06,60.79265
-0.002683252,-6.800299e-06,60.9337
-0.002682686,-6.699323e-06,61.07474
-0.002681553,-6.600065e-06,61.2158
-0.002680749,-6.499075e-06,61.35684
-0.002679497,-6.399743e-06,61.49788
-0.00267905,-6.300354e-06,61.63892
-0.00267753,-6.199523e-06,61.77996
-0.002676159,-6.100192e-06,61.92103
-0.002675474,-5.998765e-06,62.06209
-0.002673715,-5.899405e-06,62.20314
-0.002672821,-5.798458e-06,62.34419
-0.002671182,-5.699374e-06,62.48524
-0.002669781,-5.599941e-06,62.62632
-0.00266853,-5.499096e-06,62.76735
-0.002666563,-5.399823e-06,62.90839
-0.002664715,-5.298993e-06,63.04946
-0.002661735,-5.199545e-06,63.19052
-0.002660304,-5.100228e-06,63.33157
-0.00265637,-4.999267e-06,63.4726
-0.002652317,-4.900023e-06,63.61367
-0.002646774,-4.799047e-06,63.75471
-0.002639711,-4.699774e-06,63.89577
-0.00262621,-4.598813e-06,64.03681
-0.002605557,-4.499321e-06,64.17787
-0.002586156,-4.400237e-06,64.31893
-0.002557993,-4.299203e-06,64.45998
-0.002523094,-4.199697e-06,64.60102
-0.002494782,-4.098736e-06,64.74209
-0.002448738,-3.999638e-06,64.88314
-0.002407521,-3.898633e-06,65.0242
-0.002371222,-3.799272e-06,65.16528
-0.002316803,-3.69997e-06,65.30631
-0.002269506,-3.599183e-06,65.44737
