voltage [V],current [A],time [s]
6.705523e-06,-1.449918e-06,88.72064
6.705523e-06,-1.49996e-06,88.86168
6.943941e-06,-1.550023e-06,89.00272
7.122755e-06,-1.600076e-06,89.14375
7.18236e-06,-1.649943e-06,89.28481
6.467104e-06,-1.699991e-06,89.42585
6.467104e-06,-1.750044e-06,89.5669
6.526709e-06,-1.799934e-06,89.70794
6.586313e-06,-1.849983e-06,89.84899
6.973743e-06,-1.900033e-06,89.99003
6.139278e-06,-1.950086e-06,90.13109
6.407499e-06,-1.999937e-06,90.27213
6.914139e-06,-2.049981e-06,90.41317
6.645918e-06,-2.100029e-06,90.55423
6.884336e-06,-2.150069e-06,90.69527
6.139278e-06,-2.199922e-06,90.83633
6.645918e-06,-2.24997e-06,90.97737
6.645918e-06,-2.300023e-06,91.11841
6.258488e-06,-2.350067e-06,91.25944
6.645918e-06,-2.399947e-06,91.40049
6.169081e-06,-2.45e-06,91.54153
6.079674e-06,-2.500039e-06,91.68257
6.169081e-06,-2.549939e-06,91.82361
6.258488e-06,-2.59998e-06,91.96465
6.228685e-06,-2.650038e-06,92.10569
6.496906e-06,-2.700077e-06,92.24674
6.437302e-06,-2.749957e-06,92.38777
6.586313e-06,-2.799978e-06,92.52881
6.884336e-06,-2.850031e-06,92.66986
6.586313e-06,-2.900066e-06,92.81089
6.496906e-06,-2.94993e-06,92.95192
6.079674e-06,-2.999972e-06,93.09297
5.811453e-06,-3.050031e-06,93.234
5.990267e-06,-3.099893e-06,93.37504
6.467104e-06,-3.149951e-06,93.51609
6.228685e-06,-3.200008e-06,93.65712
5.573034e-06,-3.250037e-06,93.79817
6.645918e-06,-3.299936e-06,93.93922
6.437302e-06,-3.349976e-06,94.08026
6.139278e-06,-3.400039e-06,94.2213
6.258488e-06,-3.450068e-06,94.36237
6.556511e-06,-3.499954e-06,94.5034
6.020069e-06,-3.549987e-06,94.64446
6.467104e-06,-3.600053e-06,94.78551
6.318092e-06,-3.650061e-06,94.92658
6.228685e-06,-3.699932e-06,95.06761
5.930662e-06,-3.749969e-06,95.20866
6.228685e-06,-3.800034e-06,95.3497
6.377697e-06,-3.849882e-06,95.49074
6.228685e-06,-3.899946e-06,95.63179
5.662441e-06,-3.949986e-06,95.77284
5.841255e-06,-4.000043e-06,95.91388
5.751848e-06,-4.049931e-06,96.05492
